31,33,-2
27,29,-2
34,23,11
18,33,-15
29,25,4
53,23,30
29,22,7
28,25,3
31,24,7
42,14,28
50,20,30
24,22,2
29,19,10
20,33,-13
25,15,10
20,27,-7
17,20,-3
25,20,5
14,17,-3
16,24,-8
24,18,6
22,24,-2
21,18,3
14,14,0
23,14,9
30,19,11
19,10,9
15,9,6
15,15,0
45,11,34
21,14,7
16,11,5
11,15,-4
12,9,3
16,13,3
15,16,-1
12,13,-1
19,14,5
15,13,2
19,11,8
14,13,1
16,9,7
12,12,0
9,13,-4
14,13,1
34,16,18
24,11,13
21,11,10
16,6,10
15,10,5
11,7,4
20,15,5
18,7,11
18,14,4
11,5,6
6,8,-2
15,12,3
13,10,3
17,14,3
26,10,16
19,9,10
21,9,12
32,14,18
11,15,-4
20,13,7
17,14,3
19,13,6
20,9,11
16,11,5
17,8,9
18,10,8
21,12,9
15,9,6
18,15,3
30,8,22
27,15,12
21,12,9
41,8,33
28,11,17
47,15,32
37,7,30
56,13,43
46,17,29
31,18,13
26,18,8
20,11,9
21,12,9
27,24,3
35,28,7
16,11,5
29,17,12
39,17,22
40,14,26
33,16,17
31,19,12
25,29,-4
22,9,13
22,17,5
26,18,8
26,11,15
33,21,12
35,8,27
17,18,-1
26,13,13
40,14,26
32,15,17
27,18,9
30,32,-2
31,12,19
26,22,4
20,28,-8
25,22,3
18,22,-4
34,17,17
43,16,27
35,15,20
11,25,-14
35,29,6
25,33,-8
34,21,13
35,23,12
25,34,-9
49,32,17
35,52,-17
14,45,-31
18,21,-3
21,16,5
31,20,11
33,44,-11
12,21,-9
19,25,-6
26,28,-2
18,31,-13
21,22,-1
28,27,1
16,34,-18
23,37,-14
23,20,3
23,16,7
16,27,-11
32,33,-1
25,49,-24
13,30,-17
29,28,1
32,50,-18
24,19,5
20,49,-29
30,55,-25
39,46,-7
27,43,-16
25,46,-21
20,34,-14
19,44,-25
18,40,-22
25,33,-8
14,29,-15
38,36,2
37,35,2
14,47,-33
36,48,-12
15,45,-30
25,41,-16
22,42,-20
18,44,-26
10,39,-29
30,25,5
32,51,-19
33,69,-36
14,21,-7
26,35,-9
36,57,-21
23,33,-10
25,44,-19
20,63,-43
16,50,-34
56,45,11
32,44,-12
28,35,-7
16,37,-21
33,43,-10
25,48,-23
29,35,-6
20,37,-17
28,34,-6
23,13,10
26,38,-12
25,44,-19
18,54,-36
19,52,-33
24,30,-6
26,26,0
37,34,3
32,26,6
14,29,-15
45,39,6
39,36,3
33,41,-8
24,14,10
24,42,-18
16,32,-16
28,27,1
28,28,0
22,44,-22
27,26,1
22,25,-3
27,36,-9
19,38,-19
17,35,-18
23,58,-35
22,36,-14
12,7,5
11,26,-15
22,24,-2
23,25,-2
14,18,-4
18,28,-10
17,26,-9
20,16,4
10,28,-18
21,16,5
12,23,-11
30,21,9
15,23,-8
32,21,11
19,20,-1
13,15,-2
25,23,2
14,18,-4
22,19,3
22,14,8
21,22,-1
12,17,-5
29,16,13
21,10,11
18,22,-4
11,15,-4
12,12,0
10,15,-5
13,12,1
23,10,13
20,10,10
33,10,23
11,8,3
23,8,15
25,8,17
34,16,18
22,12,10
22,8,14
33,6,27
23,6,17
23,10,13
27,11,16
32,4,28
31,7,24
33,12,21
13,6,7
45,3,42
45,4,41
29,4,25
40,10,30
31,8,23
14,4,10
25,7,18
27,5,22
24,4,20
27,3,24
35,6,29
39,6,33
17,7,10
33,5,28
52,6,46
35,3,32
45,4,41
19,5,14
25,8,17
30,4,26
32,6,26
31,3,28
35,4,31
64,4,60
31,3,28
49,6,43
42,6,36
43,3,40
30,5,25
39,4,35
27,7,20
19,3,16
32,3,29
45,6,39
32,5,27
29,7,22
37,7,30
22,8,14
39,6,33
56,10,46
27,6,21
40,13,27
18,10,8
21,14,7
12,10,2
23,11,12
20,10,10
18,7,11
23,16,7
11,13,-2
19,6,13
14,17,-3
16,11,5
14,11,3
19,21,-2
8,18,-10
16,9,7
19,20,-1
13,15,-2
23,15,8
9,12,-3
15,15,0
13,14,-1
27,5,22
19,14,5
18,14,4
15,19,-4
14,13,1
9,19,-10
14,15,-1
10,12,-2
18,10,8
24,23,1
23,30,-7
20,30,-10
24,28,-4
24,11,13
20,26,-6
19,20,-1
20,24,-4
13,19,-6
14,19,-5
22,25,-3
24,21,3
13,21,-8
16,33,-17
27,23,4
7,33,-26
16,29,-13
34,6,28
29,17,12
15,21,-6
23,45,-22
20,28,-8
24,17,7
21,27,-6
23,14,9
20,8,12
21,22,-1
16,20,-4
26,22,4
23,22,1
25,12,13
22,34,-12
21,38,-17
20,26,-6
15,31,-16
15,32,-17
20,34,-14
26,23,3
13,18,-5
21,18,3
11,16,-5
30,29,1
16,22,-6
34,18,16
29,22,7
19,14,5
20,21,-1
15,36,-21
8,19,-11
18,31,-13
11,18,-7
16,24,-8
12,14,-2
12,17,-5
23,27,-4
18,9,9
20,19,1
25,34,-9
12,19,-7
10,19,-9
21,17,4
11,24,-13
6,14,-8
7,16,-9
9,18,-9
9,14,-5
12,15,-3
4,14,-10
14,10,4
8,14,-6
8,40,-32
9,21,-12
6,22,-16
8,14,-6
7,28,-21
16,11,5
12,27,-15
16,26,-10
7,17,-10
7,20,-13
10,16,-6
16,12,4
12,20,-8
5,24,-19
6,31,-25
10,19,-9
5,17,-12
6,10,-4
11,15,-4
8,15,-7
8,9,-1
9,14,-5
1,20,-19
12,7,5
8,13,-5
11,16,-5
4,13,-9
6,18,-12
7,9,-2
13,12,1
6,15,-9
8,9,-1
6,16,-10
15,15,0
25,9,16
1,14,-13
24,16,8
16,19,-3
19,17,2
14,9,5
5,10,-5
4,9,-5
10,7,3
7,8,-1
9,10,-1
10,6,4
6,8,-2
10,5,5
7,6,1
16,8,8
19,7,12
16,9,7
6,6,0
7,3,4
18,5,13
13,5,8
8,9,-1
2,10,-8
10,11,-1
9,7,2
1,6,-5
12,3,9
22,8,14
28,3,25
14,6,8
5,4,1
8,3,5
5,8,-3
4,5,-1
11,4,7
8,4,4
11,6,5
14,4,10
10,4,6
17,2,15
12,4,8
13,4,9
6,3,3
4,6,-2
5,4,1
6,4,2
5,5,0
9,5,4
8,2,6
10,4,6
1,6,-5
3,3,0
1,4,-3
4,2,2
1,2,-1
3,2,1
1,2,-1
1,2,-1
2,2,0
2,2,0
1,2,-1
3,3,0
3,3,0
1,2,-1
2,2,0
1,3,-2
1,4,-3
3,2,1
1,6,-5
1,7,-6
1,2,-1
1,3,-2
1,4,-3
1,3,-2
1,2,-1
,3,-3
,4,-4
,5,-5
,2,-2
,2,-2
,4,-4
,9,-9
,5,-5
,3,-3
,4,-4
,2,-2
,5,-5
,3,-3
,3,-3
,10,-10
,7,-7
,8,-8
,4,-4
,8,-8
,6,-6
,9,-9
,5,-5
,5,-5
,6,-6
,19,-19
,10,-10
,25,-25
,13,-13
,7,-7
,6,-6
,6,-6
,10,-10
,5,-5
,2,-2
,3,-3
,3,-3
,4,-4
,8,-8
,4,-4
,7,-7
,4,-4
,4,-4
,10,-10
,10,-10
,13,-13
,19,-19
,12,-12
,6,-6
,11,-11
,7,-7
,6,-6
,12,-12
,8,-8
,12,-12
,4,-4
,8,-8
,12,-12
,9,-9
,15,-15
,16,-16
,6,-6
,13,-13
,2,-2
,5,-5
,10,-10
,6,-6
,11,-11
,7,-7
,5,-5
,5,-5
,5,-5
,7,-7
,9,-9
,7,-7
,3,-3
,8,-8
,10,-10
,10,-10
,4,-4
,5,-5
,3,-3
,4,-4
,9,-9
,6,-6
,7,-7
,7,-7
,3,-3
,3,-3
,10,-10
,3,-3
,4,-4
,9,-9
,4,-4
,10,-10
,5,-5
,6,-6
,4,-4
,6,-6
,6,-6
,5,-5
,6,-6
,4,-4
,4,-4
,3,-3
,4,-4
,8,-8
,8,-8
,5,-5
,3,-3
,2,-2
,2,-2
,8,-8
,3,-3
,3,-3
,6,-6
,3,-3
,7,-7
,4,-4
,12,-12
,4,-4
,4,-4
,8,-8
,6,-6
,7,-7
,6,-6
,12,-12
,7,-7
,4,-4
,11,-11
,2,-2
,6,-6
,2,-2
,3,-3
,4,-4
,6,-6
,8,-8
,7,-7
,3,-3
,6,-6
,3,-3
,4,-4
,2,-2
,7,-7
,4,-4
,6,-6
,3,-3
,9,-9
,4,-4
,4,-4
,12,-12
,4,-4
,2,-2
,3,-3
,7,-7
,6,-6
,2,-2
,2,-2
,3,-3
,3,-3
,3,-3
,6,-6
,3,-3
,3,-3
,4,-4
,6,-6
,6,-6
,7,-7
,6,-6
,3,-3
,3,-3
,4,-4
,2,-2
,2,-2
,3,-3
,2,-2
,3,-3
,3,-3
,2,-2
,7,-7
,8,-8
,2,-2
,3,-3
,1,-1
,3,-3
,1,-1
,4,-4
,6,-6
,2,-2
,2,-2
,1,-1
,1,-1
,2,-2
,1,-1
,2,-2
,2,-2
,2,-2
,3,-3
,1,-1
,1,-1
,3,-3
,1,-1
,1,-1
,5,-5
,1,-1
,1,-1
,1,-1
,2,-2
,2,-2
,2,-2
,3,-3
,1,-1
,1,-1
,1,-1
,1,-1
,1,-1
,1,-1
,1,-1
,2,-2
,2,-2
,1,-1
,1,-1
,1,-1
,1,-1
,1,-1
,1,-1
,1,-1
,1,-1
,3,-3
,4,-4
,1,-1
,1,-1
,1,-1
,1,-1
,2,-2
,1,-1
,2,-2
,3,-3
,1,-1
,1,-1
,1,-1
,1,-1
,1,-1
,2,-2
,1,-1
,2,-2
,3,-3
,3,-3
,2,-2
,2,-2
,2,-2
,3,-3
,6,-6
,8,-8
,3,-3
,5,-5
,1,-1
,4,-4
,5,-5
,2,-2
,8,-8
,9,-9
,8,-8
,6,-6
,5,-5
,8,-8
,10,-10
,8,-8
,14,-14
,1,-1
,9,-9
,5,-5
,4,-4
,12,-12
,10,-10
,5,-5
,14,-14
,13,-13
,5,-5
,10,-10
,4,-4
,5,-5
,2,-2
,11,-11
,9,-9
,18,-18
,5,-5
,9,-9
,6,-6
,10,-10
,12,-12
,5,-5
,19,-19
,14,-14
,18,-18
,14,-14
,14,-14
,50,-50
,20,-20
,10,-10
,8,-8
,8,-8
,16,-16
,19,-19
,13,-13
,10,-10
,19,-19
,8,-8
,13,-13
,14,-14
,8,-8
,10,-10
,12,-12
,29,-29
,30,-30
,16,-16
,12,-12
,16,-16
,2,-2
,13,-13
,16,-16
,16,-16
,19,-19
,15,-15
,10,-10
,15,-15
,19,-19
,42,-42
,24,-24
,18,-18
,20,-20
,2,-2
,9,-9
,8,-8
,19,-19
,21,-21
,12,-12
,10,-10
,9,-9
,14,-14
,5,-5
,10,-10
,25,-25
,14,-14
,1,-1
,26,-26
,24,-24
,16,-16
,15,-15
,8,-8
,14,-14
,15,-15
,9,-9
,9,-9
,6,-6
,15,-15
,23,-23
,3,-3
,19,-19
,15,-15
,17,-17
,13,-13
,11,-11
,7,-7
,3,-3
,11,-11
,12,-12
,18,-18
,22,-22
,14,-14
,1,-1
,9,-9
,36,-36
,10,-10
,15,-15
,11,-11
,14,-14
,14,-14
,8,-8
,17,-17
,14,-14
,13,-13
,18,-18
,11,-11
,10,-10
,18,-18
,6,-6
,6,-6
,9,-9
,6,-6
,12,-12
,12,-12
,5,-5
,5,-5
,5,-5
,2,-2
,5,-5
,8,-8
,8,-8
,4,-4
,6,-6
,3,-3
,8,-8
,3,-3
,6,-6
,1,-1
,4,-4
,4,-4
,5,-5
,2,-2
,5,-5
,4,-4
,2,-2
,9,-9
,12,-12
,14,-14
,3,-3
,2,-2
,13,-13
,3,-3
,2,-2
,1,-1
,9,-9
,1,-1
,1,-1
,5,-5
,1,-1
,3,-3
,1,-1
,2,-2
,1,-1
,1,-1
,2,-2
,2,-2
,1,-1
,2,-2
,2,-2
,3,-3
,2,-2
,1,-1
,3,-3
,1,-1
,1,-1
,1,-1
,3,-3
,1,-1
,1,-1
,3,-3
,2,-2
,1,-1
,3,-3
,1,-1
,1,-1
,1,-1
,3,-3
,2,-2
,1,-1
,2,-2
,1,-1
,4,-4
,2,-2
,1,-1
,1,-1
,1,-1
,3,-3
,3,-3
,5,-5
,3,-3
,5,-5
,1,-1
,5,-5
,5,-5
,5,-5
,7,-7
,6,-6
,9,-9
,12,-12
,7,-7
,8,-8
,10,-10
,10,-10
,1,-1
,8,-8
,9,-9
,6,-6
,21,-21
,3,-3
,10,-10
,2,-2
,8,-8
,20,-20
,5,-5
,5,-5
,10,-10
,5,-5
,12,-12
,7,-7
,15,-15
,7,-7
,9,-9
,18,-18
,18,-18
,15,-15
,15,-15
,21,-21
,10,-10
,15,-15
,14,-14
,12,-12
,8,-8
,14,-14
,14,-14
,12,-12
,14,-14
,8,-8
,19,-19
,11,-11
,27,-27
,2,-2
,33,-33
,16,-16
,28,-28
,13,-13
,14,-14
,17,-17
,11,-11
,27,-27
,33,-33
,26,-26
,15,-15
,23,-23
,1,-1
,13,-13
,15,-15
,16,-16
,17,-17
,11,-11
,12,-12
,17,-17
,18,-18
,23,-23
,12,-12
,12,-12
,17,-17
,21,-21
,21,-21
,15,-15
,20,-20
,23,-23
,31,-31
,19,-19
,22,-22
,18,-18
,14,-14
,11,-11
,6,-6
,18,-18
,18,-18
,18,-18
,17,-17
,11,-11
,16,-16
,14,-14
,16,-16
,19,-19
,17,-17
,20,-20
,14,-14
,2,-2
,16,-16
,23,-23
,31,-31
,12,-12
,12,-12
,20,-20
,14,-14
,19,-19
,15,-15
,16,-16
,10,-10
,22,-22
,2,-2
,31,-31
,16,-16
,15,-15
,19,-19
,14,-14
,15,-15
,32,-32
,38,-38
,12,-12
,22,-22
,14,-14
,13,-13
,34,-34
,9,-9
,13,-13
,18,-18
,14,-14
,7,-7
,10,-10
,13,-13
,10,-10
,13,-13
,4,-4
,21,-21
,2,-2
,4,-4
,6,-6
,4,-4
,5,-5
,1,-1
,9,-9
,9,-9
,4,-4
,13,-13
,7,-7
,7,-7
,4,-4
,4,-4
,6,-6
,5,-5
,3,-3
,3,-3
,7,-7
,1,-1
,1,-1
,5,-5
,1,-1
,7,-7
,7,-7
,2,-2
,2,-2
,1,-1
,1,-1
,1,-1
,2,-2
,1,-1
,1,-1
,4,-4
,1,-1
,1,-1
,3,-3
,1,-1
,1,-1
,2,-2
,1,-1
,1,-1
,3,-3
,1,-1
,1,-1
,1,-1
,1,-1
,1,-1
,2,-2
,1,-1
,1,-1
,3,-3
,3,-3
,1,-1
,2,-2
,1,-1
,2,-2
,1,-1
,1,-1
,1,-1
,1,-1
,1,-1
,1,-1
,1,-1
,1,-1
,1,-1
,2,-2
,1,-1
,1,-1
,5,-5
,2,-2
,3,-3
,3,-3
,2,-2
,5,-5
,2,-2
,2,-2
,5,-5
,5,-5
,8,-8
,4,-4
,6,-6
,6,-6
,7,-7
,5,-5
,7,-7
,11,-11
,7,-7
,11,-11
,12,-12
,1,-1
,13,-13
,10,-10
,9,-9
,16,-16
,12,-12
,6,-6
,9,-9
,27,-27
,5,-5
,7,-7
,8,-8
,14,-14
,2,-2
,18,-18
,11,-11
,13,-13
,11,-11
,1,-1
,6,-6
,21,-21
,13,-13
,13,-13
,13,-13
,13,-13
,20,-20
,22,-22
,18,-18
,37,-37
,16,-16
,11,-11
,28,-28
,5,-5
,6,-6
,8,-8
,10,-10
,12,-12
,10,-10
,2,-2
,10,-10
,7,-7
,7,-7
,21,-21
,3,-3
,13,-13
,10,-10
,21,-21
,16,-16
,32,-32
,16,-16
,15,-15
,18,-18
,24,-24
,22,-22
,8,-8
,8,-8
,20,-20
,7,-7
,9,-9
,21,-21
,23,-23
,18,-18
,10,-10
,2,-2
,17,-17
,14,-14
,18,-18
,14,-14
,10,-10
,21,-21
,20,-20
,14,-14
,12,-12
,14,-14
,15,-15
,29,-29
,34,-34
,20,-20
,26,-26
,17,-17
,9,-9
,9,-9
,11,-11
,14,-14
,15,-15
,11,-11
,10,-10
,14,-14
,17,-17
,27,-27
,30,-30
,19,-19
,10,-10
,13,-13
,24,-24
,17,-17
,7,-7
,6,-6
,16,-16
,15,-15
,2,-2
,20,-20
,27,-27
,45,-45
,30,-30
,13,-13
,8,-8
,13,-13
,10,-10
,13,-13
,12,-12
,8,-8
,10,-10
,1,-1
,20,-20
,29,-29
,28,-28
,16,-16
,10,-10
,6,-6
,6,-6
,8,-8
,7,-7
,9,-9
,9,-9
,10,-10
,6,-6
,3,-3
,8,-8
,8,-8
,4,-4
,7,-7
,4,-4
,4,-4
,3,-3
,6,-6
,2,-2
,4,-4
,2,-2
,11,-11
,3,-3
,2,-2
,5,-5
,3,-3
,5,-5
,5,-5
,4,-4
,1,-1
,6,-6
,1,-1
,3,-3
,1,-1
,3,-3
,1,-1
,4,-4
,2,-2
,2,-2
,1,-1
,3,-3
,2,-2
,1,-1
,3,-3
,2,-2
,1,-1
,1,-1
,2,-2
,1,-1
,1,-1
,1,-1
,1,-1
,1,-1
,1,-1
,1,-1
,1,-1
,2,-2
,1,-1
,1,-1
